skill,origin_week,train_size,method,variant,forecast_week,horizon_step,actual,predicted,abs_error,sq_error,pct_error
vue,2025-W03,56,ES,holt_winters_full,2025-W06,3,57,69.5,12.5,156.25,21.929824561403507
vue,2025-W03,56,ES,holt_winters_full,2025-W07,4,62,69.47,7.469999999999999,55.800899999999984,12.048387096774192
vue,2025-W03,56,SARIMAX,sarima,2025-W04,1,60,72.35,12.349999999999994,152.52249999999987,20.58333333333332
vue,2025-W03,56,SARIMAX,sarima,2025-W05,2,66,68.41,2.4099999999999966,5.808099999999984,3.6515151515151465
vue,2025-W03,56,SARIMAX,sarima,2025-W06,3,57,70.64,13.64,186.04960000000003,23.92982456140351
vue,2025-W03,56,SARIMAX,sarima,2025-W07,4,62,68.02,6.019999999999996,36.24039999999995,9.709677419354833
vue,2025-W03,56,XGBoost,xgboost,2025-W04,1,60,77.48,17.480000000000004,305.55040000000014,29.13333333333334
vue,2025-W03,56,XGBoost,xgboost,2025-W05,2,66,72.19,6.189999999999998,38.31609999999997,9.378787878787875
vue,2025-W03,56,XGBoost,xgboost,2025-W06,3,57,72.4,15.400000000000006,237.16000000000017,27.017543859649134
vue,2025-W03,56,XGBoost,xgboost,2025-W07,4,62,73.56,11.560000000000002,133.63360000000006,18.645161290322584
vue,2025-W03,56,naive,naive,2025-W04,1,60,59.0,1.0,1.0,1.6666666666666667
vue,2025-W03,56,naive,naive,2025-W05,2,66,59.0,7.0,49.0,10.606060606060606
vue,2025-W03,56,naive,naive,2025-W06,3,57,59.0,2.0,4.0,3.508771929824561
vue,2025-W03,56,naive,naive,2025-W07,4,62,59.0,3.0,9.0,4.838709677419355
vue,2025-W07,60,ARIMA,arima_es,2025-W08,1,66,69.58,3.5799999999999983,12.816399999999987,5.424242424242422
vue,2025-W07,60,ARIMA,arima_es,2025-W09,2,66,68.34,2.3400000000000034,5.475600000000016,3.5454545454545507
vue,2025-W07,60,ARIMA,arima_es,2025-W10,3,62,68.54,6.540000000000006,42.771600000000085,10.548387096774203
vue,2025-W07,60,ARIMA,arima_es,2025-W11,4,51,68.51,17.510000000000005,306.60010000000017,34.33333333333334
vue,2025-W07,60,ES,holt_winters_full,2025-W08,1,66,67.31,1.3100000000000023,1.716100000000006,1.9848484848484882
vue,2025-W07,60,ES,holt_winters_full,2025-W09,2,66,67.23,1.230000000000004,1.5129000000000097,1.8636363636363698
vue,2025-W07,60,ES,holt_winters_full,2025-W10,3,62,67.14,5.140000000000001,26.419600000000006,8.290322580645162
vue,2025-W07,60,ES,holt_winters_full,2025-W11,4,51,67.06,16.060000000000002,257.9236000000001,31.490196078431374
vue,2025-W07,60,SARIMAX,sarima,2025-W08,1,66,70.0,4.0,16.0,6.0606060606060606
vue,2025-W07,60,SARIMAX,sarima,2025-W09,2,66,63.39,2.6099999999999994,6.812099999999997,3.9545454545454537
vue,2025-W07,60,SARIMAX,sarima,2025-W10,3,62,67.22,5.219999999999999,27.24839999999999,8.419354838709674
vue,2025-W07,60,SARIMAX,sarima,2025-W11,4,51,71.24,20.239999999999995,409.6575999999998,39.68627450980391
vue,2025-W07,60,XGBoost,xgboost,2025-W08,1,66,58.94,7.060000000000002,49.84360000000003,10.6969696969697
vue,2025-W07,60,XGBoost,xgboost,2025-W09,2,66,61.72,4.280000000000001,18.31840000000001,6.484848484848486
vue,2025-W07,60,XGBoost,xgboost,2025-W10,3,62,59.55,2.450000000000003,6.002500000000014,3.951612903225811
vue,2025-W07,60,XGBoost,xgboost,2025-W11,4,51,64.74,13.739999999999995,188.78759999999986,26.941176470588225
vue,2025-W07,60,naive,naive,2025-W08,1,66,62.0,4.0,16.0,6.0606060606060606
vue,2025-W07,60,naive,naive,2025-W09,2,66,62.0,4.0,16.0,6.0606060606060606
vue,2025-W07,60,naive,naive,2025-W10,3,62,62.0,0.0,0.0,0.0
vue,2025-W07,60,naive,naive,2025-W11,4,51,62.0,11.0,121.0,21.568627450980394
vue,2025-W11,64,ARIMA,arima_es,2025-W12,1,51,66.84,15.840000000000003,250.9056000000001,31.05882352941177
vue,2025-W11,64,ARIMA,arima_es,2025-W13,2,80,64.05,15.950000000000003,254.4025000000001,19.937500000000004
vue,2025-W11,64,ARIMA,arima_es,2025-W14,3,68,64.54,3.4599999999999937,11.971599999999956,5.088235294117638
vue,2025-W11,64,ARIMA,arima_es,2025-W15,4,61,64.45,3.450000000000003,11.90250000000002,5.655737704918037
vue,2025-W11,64,ES,holt_winters_full,2025-W12,1,51,65.51,14.510000000000005,210.54010000000014,28.450980392156872
vue,2025-W11,64,ES,holt_winters_full,2025-W13,2,80,65.39,14.61,213.45209999999997,18.2625
vue,2025-W11,64,ES,holt_winters_full,2025-W14,3,68,65.27,2.730000000000004,7.452900000000022,4.014705882352947
vue,2025-W11,64,ES,holt_winters_full,2025-W15,4,61,65.15,4.150000000000006,17.222500000000046,6.8032786885246
vue,2025-W11,64,SARIMAX,sarima,2025-W12,1,51,66.4,15.400000000000006,237.16000000000017,30.19607843137256
vue,2025-W11,64,SARIMAX,sarima,2025-W13,2,80,65.14,14.86,220.81959999999998,18.575
vue,2025-W11,64,SARIMAX,sarima,2025-W14,3,68,64.11,3.8900000000000006,15.132100000000005,5.720588235294119
vue,2025-W11,64,SARIMAX,sarima,2025-W15,4,61,63.53,2.530000000000001,6.400900000000005,4.147540983606559
vue,2025-W11,64,XGBoost,xgboost,2025-W12,1,51,75.64,24.64,607.1296,48.31372549019608
vue,2025-W11,64,XGBoost,xgboost,2025-W13,2,80,67.02,12.980000000000004,168.48040000000012,16.225000000000005
vue,2025-W11,64,XGBoost,xgboost,2025-W14,3,68,68.14,0.14000000000000057,0.01960000000000016,0.20588235294117732
vue,2025-W11,64,XGBoost,xgboost,2025-W15,4,61,77.67,16.67,277.88890000000004,27.32786885245902
vue,2025-W11,64,naive,naive,2025-W12,1,51,51.0,0.0,0.0,0.0
vue,2025-W11,64,naive,naive,2025-W13,2,80,51.0,29.0,841.0,36.25
vue,2025-W11,64,naive,naive,2025-W14,3,68,51.0,17.0,289.0,25.0
vue,2025-W11,64,naive,naive,2025-W15,4,61,51.0,10.0,100.0,16.39344262295082
vue,2025-W15,68,ARIMA,arima_es,2025-W16,1,69,65.57,3.430000000000007,11.764900000000047,4.971014492753633
vue,2025-W15,68,ARIMA,arima_es,2025-W17,2,62,64.94,2.9399999999999977,8.643599999999987,4.741935483870964
vue,2025-W15,68,ARIMA,arima_es,2025-W18,3,63,65.03,2.030000000000001,4.120900000000004,3.222222222222224
vue,2025-W15,68,ARIMA,arima_es,2025-W19,4,77,65.02,11.980000000000004,143.5204000000001,15.558441558441563
vue,2025-W15,68,ES,holt_winters_full,2025-W16,1,69,64.97,4.030000000000001,16.24090000000001,5.840579710144929
vue,2025-W15,68,ES,holt_winters_full,2025-W17,2,62,64.85,2.8499999999999943,8.122499999999967,4.596774193548378
vue,2025-W15,68,ES,holt_winters_full,2025-W18,3,63,64.74,1.7399999999999949,3.0275999999999823,2.7619047619047534
vue,2025-W15,68,ES,holt_winters_full,2025-W19,4,77,64.62,12.379999999999995,153.26439999999988,16.07792207792207
vue,2025-W15,68,SARIMAX,sarima,2025-W16,1,69,62.42,6.579999999999998,43.29639999999998,9.536231884057969
vue,2025-W15,68,SARIMAX,sarima,2025-W17,2,62,62.2,0.20000000000000284,0.04000000000000114,0.3225806451612949
vue,2025-W15,68,SARIMAX,sarima,2025-W18,3,63,63.54,0.5399999999999991,0.2915999999999991,0.8571428571428558
vue,2025-W15,68,SARIMAX,sarima,2025-W19,4,77,61.6,15.399999999999999,237.15999999999997,20.0
vue,2025-W15,68,XGBoost,xgboost,2025-W16,1,69,73.0,4.0,16.0,5.797101449275362
vue,2025-W15,68,XGBoost,xgboost,2025-W17,2,62,69.11,7.109999999999999,50.55209999999999,11.46774193548387
vue,2025-W15,68,XGBoost,xgboost,2025-W18,3,63,61.93,1.0700000000000003,1.1449000000000007,1.6984126984126986
vue,2025-W15,68,XGBoost,xgboost,2025-W19,4,77,65.51,11.489999999999995,132.02009999999987,14.922077922077914
vue,2025-W15,68,naive,naive,2025-W16,1,69,61.0,8.0,64.0,11.594202898550725
vue,2025-W15,68,naive,naive,2025-W17,2,62,61.0,1.0,1.0,1.6129032258064515
vue,2025-W15,68,naive,naive,2025-W18,3,63,61.0,2.0,4.0,3.1746031746031744
vue,2025-W15,68,naive,naive,2025-W19,4,77,61.0,16.0,256.0,20.77922077922078
vue,2025-W19,72,ARIMA,arima_es,2025-W20,1,67,64.43,2.569999999999993,6.604899999999965,3.835820895522378
vue,2025-W19,72,ARIMA,arima_es,2025-W21,2,64,66.18,2.180000000000007,4.75240000000003,3.4062500000000107
vue,2025-W19,72,ARIMA,arima_es,2025-W22,3,59,65.93,6.930000000000007,48.024900000000095,11.745762711864419
vue,2025-W19,72,ARIMA,arima_es,2025-W23,4,66,65.97,0.030000000000001137,0.0009000000000000682,0.04545454545454718
vue,2025-W19,72,ES,holt_winters_full,2025-W20,1,67,65.15,1.8499999999999943,3.422499999999979,2.7611940298507376
vue,2025-W19,72,ES,holt_winters_full,2025-W21,2,64,65.04,1.0400000000000063,1.081600000000013,1.6250000000000098
vue,2025-W19,72,ES,holt_winters_full,2025-W22,3,59,64.94,5.939999999999998,35.28359999999997,10.067796610169488
vue,2025-W19,72,ES,holt_winters_full,2025-W23,4,66,64.83,1.1700000000000017,1.368900000000004,1.7727272727272754
vue,2025-W19,72,SARIMAX,sarima,2025-W20,1,67,63.22,3.780000000000001,14.288400000000008,5.641791044776121
vue,2025-W19,72,SARIMAX,sarima,2025-W21,2,64,65.82,1.8199999999999932,3.3123999999999754,2.8437499999999893
vue,2025-W19,72,SARIMAX,sarima,2025-W22,3,59,65.56,6.560000000000002,43.03360000000003,11.118644067796614
vue,2025-W19,72,SARIMAX,sarima,2025-W23,4,66,64.94,1.0600000000000023,1.1236000000000048,1.6060606060606095
vue,2025-W19,72,XGBoost,xgboost,2025-W20,1,67,64.71,2.2900000000000063,5.244100000000029,3.4179104477612037
vue,2025-W19,72,XGBoost,xgboost,2025-W21,2,64,71.02,7.019999999999996,49.28039999999994,10.968749999999993
vue,2025-W19,72,XGBoost,xgboost,2025-W22,3,59,69.7,10.700000000000003,114.49000000000007,18.13559322033899
vue,2025-W19,72,XGBoost,xgboost,2025-W23,4,66,66.81,0.8100000000000023,0.6561000000000037,1.2272727272727306
vue,2025-W19,72,naive,naive,2025-W20,1,67,77.0,10.0,100.0,14.925373134328357
vue,2025-W19,72,naive,naive,2025-W21,2,64,77.0,13.0,169.0,20.3125
vue,2025-W19,72,naive,naive,2025-W22,3,59,77.0,18.0,324.0,30.508474576271187
vue,2025-W19,72,naive,naive,2025-W23,4,66,77.0,11.0,121.0,16.666666666666664
vue,2025-W23,76,ARIMA,arima_es,2025-W24,1,55,65.35,10.349999999999994,107.12249999999989,18.81818181818181
vue,2025-W23,76,ARIMA,arima_es,2025-W25,2,77,65.43,11.569999999999993,133.86489999999984,15.025974025974017
vue,2025-W23,76,ARIMA,arima_es,2025-W26,3,67,65.42,1.5799999999999983,2.4963999999999946,2.358208955223878
vue,2025-W23,76,ARIMA,arima_es,2025-W27,4,66,65.42,0.5799999999999983,0.33639999999999803,0.8787878787878761
vue,2025-W23,76,ES,holt_winters_full,2025-W24,1,55,64.52,9.519999999999996,90.63039999999992,17.3090909090909
vue,2025-W23,76,ES,holt_winters_full,2025-W25,2,77,64.41,12.590000000000003,158.5081000000001,16.350649350649356
vue,2025-W23,76,ES,holt_winters_full,2025-W26,3,67,64.3,2.700000000000003,7.290000000000015,4.029850746268661
vue,2025-W23,76,ES,holt_winters_full,2025-W27,4,66,64.19,1.8100000000000023,3.2761000000000084,2.7424242424242458
vue,2025-W23,76,SARIMAX,sarima,2025-W24,1,55,62.63,7.630000000000003,58.21690000000004,13.872727272727278
vue,2025-W23,76,SARIMAX,sarima,2025-W25,2,77,62.83,14.170000000000002,200.78890000000004,18.402597402597404
vue,2025-W23,76,SARIMAX,sarima,2025-W26,3,67,67.53,0.5300000000000011,0.2809000000000012,0.7910447761194046
vue,2025-W23,76,SARIMAX,sarima,2025-W27,4,66,65.57,0.4300000000000068,0.18490000000000587,0.6515151515151618
vue,2025-W23,76,XGBoost,xgboost,2025-W24,1,55,66.74,11.739999999999995,137.82759999999988,21.345454545454537
vue,2025-W23,76,XGBoost,xgboost,2025-W25,2,77,61.84,15.159999999999997,229.8255999999999,19.688311688311682
vue,2025-W23,76,XGBoost,xgboost,2025-W26,3,67,61.35,5.649999999999999,31.922499999999985,8.432835820895521
vue,2025-W23,76,XGBoost,xgboost,2025-W27,4,66,61.01,4.990000000000002,24.90010000000002,7.560606060606063
vue,2025-W23,76,naive,naive,2025-W24,1,55,66.0,11.0,121.0,20.0
vue,2025-W23,76,naive,naive,2025-W25,2,77,66.0,11.0,121.0,14.285714285714285
vue,2025-W23,76,naive,naive,2025-W26,3,67,66.0,1.0,1.0,1.4925373134328357
vue,2025-W23,76,naive,naive,2025-W27,4,66,66.0,0.0,0.0,0.0
vue,2025-W27,80,ARIMA,arima_es,2025-W28,1,58,65.73,7.730000000000004,59.75290000000006,13.327586206896559
vue,2025-W27,80,ARIMA,arima_es,2025-W29,2,73,65.77,7.230000000000004,52.27290000000006,9.904109589041102
vue,2025-W27,80,ARIMA,arima_es,2025-W30,3,66,65.76,0.23999999999999488,0.05759999999999754,0.3636363636363559
vue,2025-W27,80,ARIMA,arima_es,2025-W31,4,74,65.76,8.239999999999995,67.89759999999991,11.135135135135128
vue,2025-W27,80,ES,holt_winters_full,2025-W28,1,58,62.64,4.640000000000001,21.529600000000006,8.000000000000002
vue,2025-W27,80,ES,holt_winters_full,2025-W29,2,73,62.47,10.530000000000001,110.88090000000003,14.424657534246577
vue,2025-W27,80,ES,holt_winters_full,2025-W30,3,66,62.3,3.700000000000003,13.69000000000002,5.60606060606061
vue,2025-W27,80,ES,holt_winters_full,2025-W31,4,74,62.14,11.86,140.65959999999998,16.027027027027028
vue,2025-W27,80,SARIMAX,sarima,2025-W28,1,58,65.09,7.090000000000003,50.26810000000005,12.22413793103449
vue,2025-W27,80,SARIMAX,sarima,2025-W29,2,73,66.22,6.780000000000001,45.96840000000002,9.287671232876713
vue,2025-W27,80,SARIMAX,sarima,2025-W30,3,66,65.22,0.7800000000000011,0.6084000000000018,1.1818181818181834
vue,2025-W27,80,SARIMAX,sarima,2025-W31,4,74,65.36,8.64,74.6496,11.675675675675675
vue,2025-W27,80,XGBoost,xgboost,2025-W28,1,58,68.42,10.420000000000002,108.57640000000004,17.965517241379313
vue,2025-W27,80,XGBoost,xgboost,2025-W29,2,73,70.44,2.5600000000000023,6.553600000000012,3.5068493150684965
vue,2025-W27,80,XGBoost,xgboost,2025-W30,3,66,58.26,7.740000000000002,59.90760000000003,11.72727272727273
vue,2025-W27,80,XGBoost,xgboost,2025-W31,4,74,75.02,1.019999999999996,1.0403999999999918,1.378378378378373
vue,2025-W27,80,naive,naive,2025-W28,1,58,66.0,8.0,64.0,13.793103448275861
vue,2025-W27,80,naive,naive,2025-W29,2,73,66.0,7.0,49.0,9.58904109589041
vue,2025-W27,80,naive,naive,2025-W30,3,66,66.0,0.0,0.0,0.0
vue,2025-W27,80,naive,naive,2025-W31,4,74,66.0,8.0,64.0,10.81081081081081
vue,2025-W31,84,ARIMA,arima_es,2025-W32,1,78,65.23,12.769999999999996,163.0728999999999,16.37179487179487
vue,2025-W31,84,ARIMA,arima_es,2025-W33,2,69,66.55,2.450000000000003,6.002500000000014,3.5507246376811636
vue,2025-W31,84,ARIMA,arima_es,2025-W34,3,58,66.35,8.349999999999994,69.72249999999991,14.396551724137922
vue,2025-W31,84,ARIMA,arima_es,2025-W35,4,58,66.38,8.379999999999995,70.22439999999992,14.448275862068957
vue,2025-W31,84,ES,holt_winters_full,2025-W32,1,78,64.7,13.299999999999997,176.88999999999993,17.051282051282048
vue,2025-W31,84,ES,holt_winters_full,2025-W33,2,69,64.61,4.390000000000001,19.272100000000005,6.362318840579712
vue,2025-W31,84,ES,holt_winters_full,2025-W34,3,58,64.52,6.519999999999996,42.51039999999995,11.24137931034482
vue,2025-W31,84,ES,holt_winters_full,2025-W35,4,58,64.43,6.430000000000007,41.34490000000009,11.086206896551735
vue,2025-W31,84,SARIMAX,sarima,2025-W32,1,78,67.02,10.980000000000004,120.56040000000009,14.076923076923082
vue,2025-W31,84,SARIMAX,sarima,2025-W33,2,69,66.86,2.1400000000000006,4.579600000000003,3.1014492753623197
vue,2025-W31,84,SARIMAX,sarima,2025-W34,3,58,66.23,8.230000000000004,67.73290000000007,14.1896551724138
vue,2025-W31,84,SARIMAX,sarima,2025-W35,4,58,65.53,7.530000000000001,56.70090000000002,12.982758620689658
vue,2025-W31,84,XGBoost,xgboost,2025-W32,1,78,65.4,12.599999999999994,158.75999999999985,16.153846153846146
vue,2025-W31,84,XGBoost,xgboost,2025-W33,2,69,64.39,4.609999999999999,21.252099999999995,6.6811594202898545
vue,2025-W31,84,XGBoost,xgboost,2025-W34,3,58,59.63,1.6300000000000026,2.6569000000000083,2.8103448275862113
vue,2025-W31,84,XGBoost,xgboost,2025-W35,4,58,72.94,14.939999999999998,223.20359999999994,25.75862068965517
vue,2025-W31,84,naive,naive,2025-W32,1,78,74.0,4.0,16.0,5.128205128205128
vue,2025-W31,84,naive,naive,2025-W33,2,69,74.0,5.0,25.0,7.246376811594203
vue,2025-W31,84,naive,naive,2025-W34,3,58,74.0,16.0,256.0,27.586206896551722
vue,2025-W31,84,naive,naive,2025-W35,4,58,74.0,16.0,256.0,27.586206896551722
vue,2025-W35,88,ARIMA,arima_es,2025-W36,1,65,67.04,2.0400000000000063,4.161600000000026,3.138461538461548
vue,2025-W35,88,ARIMA,arima_es,2025-W37,2,62,66.08,4.079999999999998,16.646399999999986,6.58064516129032
vue,2025-W35,88,ARIMA,arima_es,2025-W38,3,61,66.18,5.180000000000007,26.83240000000007,8.491803278688534
vue,2025-W35,88,ARIMA,arima_es,2025-W39,4,60,66.17,6.170000000000002,38.06890000000002,10.283333333333337
vue,2025-W35,88,ES,holt_winters_full,2025-W36,1,65,64.52,0.480000000000004,0.23040000000000382,0.7384615384615446
vue,2025-W35,88,ES,holt_winters_full,2025-W37,2,62,64.43,2.430000000000007,5.904900000000033,3.9193548387096886
vue,2025-W35,88,ES,holt_winters_full,2025-W38,3,61,64.34,3.3400000000000034,11.155600000000023,5.475409836065579
vue,2025-W35,88,ES,holt_winters_full,2025-W39,4,60,64.26,4.260000000000005,18.147600000000043,7.100000000000009
vue,2025-W35,88,SARIMAX,sarima,2025-W36,1,65,66.92,1.9200000000000017,3.6864000000000066,2.9538461538461567
vue,2025-W35,88,SARIMAX,sarima,2025-W37,2,62,64.0,2.0,4.0,3.225806451612903
vue,2025-W35,88,SARIMAX,sarima,2025-W38,3,61,68.36,7.359999999999999,54.16959999999999,12.065573770491802
vue,2025-W35,88,SARIMAX,sarima,2025-W39,4,60,66.41,6.409999999999997,41.088099999999955,10.683333333333328
vue,2025-W35,88,XGBoost,xgboost,2025-W36,1,65,73.01,8.010000000000005,64.16010000000009,12.32307692307693
vue,2025-W35,88,XGBoost,xgboost,2025-W37,2,62,70.78,8.780000000000001,77.08840000000002,14.161290322580648
vue,2025-W35,88,XGBoost,xgboost,2025-W38,3,61,75.85,14.849999999999994,220.52249999999984,24.344262295081958
vue,2025-W35,88,XGBoost,xgboost,2025-W39,4,60,76.26,16.260000000000005,264.3876000000002,27.10000000000001
vue,2025-W35,88,naive,naive,2025-W36,1,65,58.0,7.0,49.0,10.76923076923077
vue,2025-W35,88,naive,naive,2025-W37,2,62,58.0,4.0,16.0,6.451612903225806
vue,2025-W35,88,naive,naive,2025-W38,3,61,58.0,3.0,9.0,4.918032786885246
vue,2025-W35,88,naive,naive,2025-W39,4,60,58.0,2.0,4.0,3.3333333333333335
vue,2025-W39,92,ARIMA,arima_es,2025-W40,1,64,65.48,1.480000000000004,2.190400000000012,2.312500000000006
vue,2025-W39,92,ARIMA,arima_es,2025-W41,2,69,64.94,4.060000000000002,16.483600000000017,5.884057971014496
vue,2025-W39,92,ARIMA,arima_es,2025-W42,3,61,64.99,3.989999999999995,15.920099999999959,6.5409836065573685
vue,2025-W39,92,ARIMA,arima_es,2025-W43,4,70,64.99,5.010000000000005,25.10010000000005,7.157142857142865
vue,2025-W39,92,ES,holt_winters_full,2025-W40,1,64,63.76,0.240000000000002,0.057600000000000956,0.3750000000000031
vue,2025-W39,92,ES,holt_winters_full,2025-W41,2,69,63.66,5.340000000000003,28.515600000000035,7.739130434782614
vue,2025-W39,92,ES,holt_winters_full,2025-W42,3,61,63.57,2.5700000000000003,6.6049000000000015,4.213114754098362
vue,2025-W39,92,ES,holt_winters_full,2025-W43,4,70,63.47,6.530000000000001,42.640900000000016,9.328571428571431
vue,2025-W39,92,SARIMAX,sarima,2025-W40,1,64,65.46,1.4599999999999937,2.131599999999982,2.2812499999999902
vue,2025-W39,92,SARIMAX,sarima,2025-W41,2,69,63.44,5.560000000000002,30.913600000000024,8.057971014492757
vue,2025-W39,92,SARIMAX,sarima,2025-W42,3,61,66.24,5.239999999999995,27.457599999999946,8.590163934426222
vue,2025-W39,92,SARIMAX,sarima,2025-W43,4,70,64.95,5.049999999999997,25.502499999999973,7.214285714285711
vue,2025-W39,92,XGBoost,xgboost,2025-W40,1,64,58.05,5.950000000000003,35.40250000000003,9.296875000000004
vue,2025-W39,92,XGBoost,xgboost,2025-W41,2,69,56.48,12.520000000000003,156.75040000000007,18.14492753623189
vue,2025-W39,92,XGBoost,xgboost,2025-W42,3,61,55.68,5.32,28.302400000000002,8.721311475409836
vue,2025-W39,92,XGBoost,xgboost,2025-W43,4,70,55.96,14.04,197.12159999999997,20.057142857142857
vue,2025-W39,92,naive,naive,2025-W40,1,64,60.0,4.0,16.0,6.25
vue,2025-W39,92,naive,naive,2025-W41,2,69,60.0,9.0,81.0,13.043478260869565
vue,2025-W39,92,naive,naive,2025-W42,3,61,60.0,1.0,1.0,1.639344262295082
vue,2025-W39,92,naive,naive,2025-W43,4,70,60.0,10.0,100.0,14.285714285714285
vue,2025-W43,96,ARIMA,arima_es,2025-W44,1,56,64.75,8.75,76.5625,15.625
vue,2025-W43,96,ARIMA,arima_es,2025-W45,2,59,65.29,6.290000000000006,39.56410000000008,10.661016949152554
vue,2025-W43,96,ARIMA,arima_es,2025-W46,3,64,65.24,1.2399999999999949,1.5375999999999874,1.937499999999992
vue,2025-W43,96,ARIMA,arima_es,2025-W47,4,73,65.24,7.760000000000005,60.21760000000008,10.630136986301377
vue,2025-W43,96,ES,holt_winters_full,2025-W44,1,56,63.77,7.770000000000003,60.37290000000005,13.875000000000007
vue,2025-W43,96,ES,holt_winters_full,2025-W45,2,59,63.68,4.68,21.902399999999997,7.932203389830509
vue,2025-W43,96,ES,holt_winters_full,2025-W46,3,64,63.59,0.4099999999999966,0.1680999999999972,0.6406249999999947
vue,2025-W43,96,ES,holt_winters_full,2025-W47,4,73,63.5,9.5,90.25,13.013698630136986
vue,2025-W43,96,SARIMAX,sarima,2025-W44,1,56,66.09,10.090000000000003,101.80810000000007,18.01785714285715
vue,2025-W43,96,SARIMAX,sarima,2025-W45,2,59,67.32,8.319999999999993,69.22239999999988,14.101694915254226
vue,2025-W43,96,SARIMAX,sarima,2025-W46,3,64,65.73,1.730000000000004,2.992900000000014,2.703125000000006
vue,2025-W43,96,SARIMAX,sarima,2025-W47,4,73,63.87,9.130000000000003,83.35690000000005,12.506849315068497
vue,2025-W43,96,XGBoost,xgboost,2025-W44,1,56,61.32,5.32,28.302400000000002,9.5
vue,2025-W43,96,XGBoost,xgboost,2025-W45,2,59,62.13,3.1300000000000026,9.796900000000017,5.305084745762716
vue,2025-W43,96,XGBoost,xgboost,2025-W46,3,64,64.87,0.8700000000000045,0.7569000000000079,1.359375000000007
vue,2025-W43,96,XGBoost,xgboost,2025-W47,4,73,61.14,11.86,140.65959999999998,16.246575342465754
vue,2025-W43,96,naive,naive,2025-W44,1,56,70.0,14.0,196.0,25.0
vue,2025-W43,96,naive,naive,2025-W45,2,59,70.0,11.0,121.0,18.64406779661017
vue,2025-W43,96,naive,naive,2025-W46,3,64,70.0,6.0,36.0,9.375
vue,2025-W43,96,naive,naive,2025-W47,4,73,70.0,3.0,9.0,4.10958904109589
vue,2025-W47,100,ARIMA,arima_es,2025-W48,1,61,63.93,2.9299999999999997,8.584899999999998,4.80327868852459
vue,2025-W47,100,ARIMA,arima_es,2025-W49,2,61,64.84,3.8400000000000034,14.745600000000026,6.29508196721312
vue,2025-W47,100,ARIMA,arima_es,2025-W50,3,55,64.75,9.75,95.0625,17.727272727272727
vue,2025-W47,100,ARIMA,arima_es,2025-W51,4,62,64.75,2.75,7.5625,4.435483870967742
vue,2025-W47,100,ES,holt_winters_full,2025-W48,1,61,63.33,2.3299999999999983,5.428899999999992,3.8196721311475383
vue,2025-W47,100,ES,holt_winters_full,2025-W49,2,61,63.24,2.240000000000002,5.017600000000009,3.6721311475409872
vue,2025-W47,100,ES,holt_winters_full,2025-W50,3,55,63.15,8.149999999999999,66.42249999999997,14.818181818181817
vue,2025-W47,100,ES,holt_winters_full,2025-W51,4,62,63.06,1.0600000000000023,1.1236000000000048,1.7096774193548423
vue,2025-W47,100,SARIMAX,sarima,2025-W48,1,61,62.51,1.509999999999998,2.280099999999994,2.4754098360655705
vue,2025-W47,100,SARIMAX,sarima,2025-W49,2,61,64.56,3.5600000000000023,12.673600000000016,5.836065573770496
vue,2025-W47,100,SARIMAX,sarima,2025-W50,3,55,64.05,9.049999999999997,81.90249999999995,16.45454545454545
vue,2025-W47,100,SARIMAX,sarima,2025-W51,4,62,63.93,1.9299999999999997,3.724899999999999,3.112903225806451
vue,2025-W47,100,XGBoost,xgboost,2025-W48,1,61,64.45,3.450000000000003,11.90250000000002,5.655737704918037
vue,2025-W47,100,XGBoost,xgboost,2025-W49,2,61,68.68,7.680000000000007,58.982400000000105,12.59016393442624
vue,2025-W47,100,XGBoost,xgboost,2025-W50,3,55,59.58,4.579999999999998,20.976399999999984,8.327272727272724
vue,2025-W47,100,XGBoost,xgboost,2025-W51,4,62,65.65,3.6500000000000057,13.32250000000004,5.887096774193558
vue,2025-W47,100,naive,naive,2025-W48,1,61,73.0,12.0,144.0,19.672131147540984
vue,2025-W47,100,naive,naive,2025-W49,2,61,73.0,12.0,144.0,19.672131147540984
vue,2025-W47,100,naive,naive,2025-W50,3,55,73.0,18.0,324.0,32.72727272727273
vue,2025-W47,100,naive,naive,2025-W51,4,62,73.0,11.0,121.0,17.741935483870968
vue,2025-W51,104,ARIMA,arima_es,2025-W52,1,49,63.48,14.479999999999997,209.67039999999992,29.551020408163257
vue,2025-W51,104,ARIMA,arima_es,2026-W01,2,65,63.33,1.6700000000000017,2.7889000000000057,2.569230769230772
vue,2025-W51,104,ARIMA,arima_es,2026-W02,3,50,63.35,13.350000000000001,178.22250000000003,26.700000000000003
vue,2025-W51,104,ARIMA,arima_es,2026-W03,4,53,63.35,10.350000000000001,107.12250000000003,19.528301886792455
vue,2025-W51,104,ES,holt_winters_full,2025-W52,1,49,62.45,13.450000000000003,180.9025000000001,27.448979591836743
vue,2025-W51,104,ES,holt_winters_full,2026-W01,2,65,62.35,2.6499999999999986,7.022499999999993,4.076923076923075
vue,2025-W51,104,ES,holt_winters_full,2026-W02,3,50,62.26,12.259999999999998,150.30759999999995,24.519999999999996
vue,2025-W51,104,ES,holt_winters_full,2026-W03,4,53,62.16,9.159999999999997,83.90559999999994,17.283018867924522
vue,2025-W51,104,SARIMAX,sarima,2025-W52,1,49,62.56,13.560000000000002,183.87360000000007,27.673469387755105
